analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI220,H1993P6HI235,1993,1993,6,6,1,1,2105,2835,107,0.022139,0.050831,0.037743
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI225,H1993P6HI227,1993,1993,6,6,1,1,2269,2751,107,0.021779,0.047157,0.038895
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI245,1993,1993,6,6,1,1,2751,2562,107,0.020553,0.038895,0.041764
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI225,H1993P6HI244,1993,1993,6,6,1,1,2269,3350,107,0.019412,0.047157,0.031940
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI231,1993,1993,6,6,1,1,2751,2999,107,0.018962,0.038895,0.035679
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI224,H1993P6HI237,1993,1993,6,6,1,1,2703,3064,107,0.018905,0.039586,0.034922
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3TLA,2014,2014,3,3,1,1,2087,1798,106,0.028050,0.050791,0.058954
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3TAB,2014,2014,3,3,1,1,2358,2003,106,0.024912,0.044953,0.052921
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3TAB,2014,2014,3,3,1,1,2470,2003,106,0.024273,0.042915,0.052921
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2018P1COM,2014,2018,3,1,0,0,2032,3214,106,0.020623,0.052165,0.032981
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI236,H1993P6HI237,1993,1993,6,6,1,1,2662,3064,106,0.018861,0.039820,0.034595
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI236,1993,1993,6,6,1,1,3076,2662,106,0.018821,0.034460,0.039820
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2018P2COM,2014,2018,3,2,0,0,2224,3533,106,0.018758,0.047662,0.030003
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI244,H1993P6HI245,1993,1993,6,6,1,1,3350,2562,106,0.018257,0.031642,0.041374
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3TAB,2014,2014,3,3,1,1,1908,2003,105,0.027588,0.055031,0.052421
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3MIC,2014,2014,3,3,1,1,2101,2470,105,0.023511,0.049976,0.042510
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI236,1993,1993,6,6,1,1,2429,2662,105,0.021059,0.043228,0.039444
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI230,1993,1993,6,6,1,1,2429,2922,105,0.020015,0.043228,0.035934
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2019P2COM,2014,2019,3,2,0,0,2224,3463,105,0.018810,0.047212,0.030321
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3YUC,H2019P2COM,2014,2019,3,2,0,0,2773,3463,105,0.017126,0.037865,0.030321
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3TLA,H2014P3ZAC,2014,2014,3,3,1,1,1798,2325,104,0.025877,0.057842,0.044731
